dep_time,distance,actual_elapsed_time,flight_class_distance,flight_class_time,hour,minute,second
16:21:00,4243.0,461.0,long,long,16,21,00
16:47:00,4243.0,476.0,long,long,16,47,00
16:58:00,4962.0,558.0,long,long,16,58,00
16:51:00,4243.0,464.0,long,long,16,51,00
16:25:00,4502.0,527.0,long,long,16,25,00
16:14:00,4184.0,471.0,long,long,16,14,00
16:17:00,4184.0,449.0,long,long,16,17,00
16:47:00,4502.0,504.0,long,long,16,47,00
16:57:00,4962.0,553.0,long,long,16,57,00
16:23:00,4983.0,576.0,long,long,16,23,00
16:50:00,4243.0,456.0,long,long,16,50,00
16:16:00,3972.0,495.0,long,long,16,16,00
16:31:00,4983.0,564.0,long,long,16,31,00
16:36:00,4817.0,526.0,long,long,16,36,00
16:33:00,3417.0,443.0,long,long,16,33,00
16:42:00,3266.0,409.0,long,long,16,42,00
16:15:00,4184.0,450.0,long,long,16,15,00
17:09:00,3784.0,443.0,long,long,17,09,00
17:39:00,3724.0,423.0,long,long,17,39,00
17:44:00,4502.0,508.0,long,long,17,44,00
17:47:00,3847.0,408.0,long,long,17,47,00
17:41:00,3711.0,423.0,long,long,17,41,00
17:52:00,3711.0,426.0,long,long,17,52,00
17:58:00,3724.0,399.0,long,long,17,58,00
17:37:00,4983.0,565.0,long,long,17,37,00
17:48:00,3711.0,405.0,long,long,17,48,00
17:42:00,4983.0,571.0,long,long,17,42,00
17:59:00,4502.0,464.0,long,long,17,59,00
17:14:00,3784.0,418.0,long,long,17,14,00
17:52:00,3972.0,459.0,long,long,17,52,00
17:38:00,3972.0,443.0,long,long,17,38,00
17:19:00,3784.0,416.0,long,long,17,19,00
17:30:00,3972.0,522.0,long,long,17,30,00
17:43:00,3972.0,464.0,long,long,17,43,00
17:52:00,3972.0,493.0,long,long,17,52,00
17:33:00,3784.0,440.0,long,long,17,33,00
17:51:00,3711.0,404.0,long,long,17,51,00
17:23:00,3784.0,431.0,long,long,17,23,00
17:16:00,3784.0,444.0,long,long,17,16,00
17:44:00,3711.0,428.0,long,long,17,44,00
17:49:00,3711.0,430.0,long,long,17,49,00
17:53:00,4502.0,517.0,long,long,17,53,00
17:59:00,3801.0,435.0,long,long,17,59,00
17:29:00,3784.0,433.0,long,long,17,29,00
17:16:00,3784.0,420.0,long,long,17,16,00
17:19:00,4184.0,457.0,long,long,17,19,00
17:02:00,4243.0,462.0,long,long,17,02,00
17:53:00,3711.0,431.0,long,long,17,53,00
17:01:00,4243.0,465.0,long,long,17,01,00
17:52:00,3711.0,438.0,long,long,17,52,00
17:45:00,3711.0,431.0,long,long,17,45,00
17:29:00,3784.0,411.0,long,long,17,29,00
17:31:00,3784.0,430.0,long,long,17,31,00
17:31:00,3784.0,437.0,long,long,17,31,00
17:43:00,3724.0,416.0,long,long,17,43,00
17:00:00,4983.0,550.0,long,long,17,00,00
17:39:00,3784.0,418.0,long,long,17,39,00
17:07:00,4243.0,452.0,long,long,17,07,00
17:38:00,3724.0,449.0,long,long,17,38,00
17:48:00,3711.0,408.0,long,long,17,48,00
17:48:00,3972.0,433.0,long,long,17,48,00
17:34:00,3724.0,441.0,long,long,17,34,00
17:13:00,4184.0,443.0,long,long,17,13,00
17:43:00,3724.0,439.0,long,long,17,43,00
17:12:00,3784.0,438.0,long,long,17,12,00
17:48:00,3711.0,404.0,long,long,17,48,00
17:32:00,3724.0,398.0,long,long,17,32,00
17:13:00,3784.0,425.0,long,long,17,13,00
17:31:00,3784.0,429.0,long,long,17,31,00
17:50:00,3711.0,443.0,long,long,17,50,00
17:51:00,3711.0,402.0,long,long,17,51,00
17:40:00,3724.0,444.0,long,long,17,40,00
17:58:00,4502.0,493.0,long,long,17,58,00
17:30:00,3784.0,425.0,long,long,17,30,00
17:11:00,3043.0,432.0,long,long,17,11,00
17:05:00,3972.0,469.0,long,long,17,05,00
17:53:00,3711.0,431.0,long,long,17,53,00
17:51:00,3711.0,444.0,long,long,17,51,00
17:38:00,3972.0,471.0,long,long,17,38,00
17:55:00,4502.0,512.0,long,long,17,55,00
17:55:00,3724.0,437.0,long,long,17,55,00
17:20:00,3784.0,434.0,long,long,17,20,00
17:30:00,3784.0,438.0,long,long,17,30,00
17:49:00,3711.0,415.0,long,long,17,49,00
17:12:00,3784.0,438.0,long,long,17,12,00
17:58:00,3711.0,438.0,long,long,17,58,00
17:18:00,4184.0,471.0,long,long,17,18,00
17:12:00,3784.0,432.0,long,long,17,12,00
17:49:00,3711.0,431.0,long,long,17,49,00
17:56:00,3784.0,452.0,long,long,17,56,00
17:52:00,4502.0,503.0,long,long,17,52,00
17:04:00,3784.0,420.0,long,long,17,04,00
17:47:00,4502.0,523.0,long,long,17,47,00
17:58:00,3711.0,413.0,long,long,17,58,00
17:34:00,4962.0,544.0,long,long,17,34,00
17:43:00,3784.0,413.0,long,long,17,43,00
17:40:00,3724.0,432.0,long,long,17,40,00
17:08:00,4184.0,476.0,long,long,17,08,00
17:16:00,3784.0,446.0,long,long,17,16,00
17:21:00,3784.0,456.0,long,long,17,21,00
17:14:00,3784.0,426.0,long,long,17,14,00
17:57:00,4983.0,584.0,long,long,17,57,00
17:38:00,3784.0,392.0,long,long,17,38,00
17:51:00,3711.0,396.0,long,long,17,51,00
17:54:00,3711.0,404.0,long,long,17,54,00
17:13:00,3972.0,445.0,long,long,17,13,00
17:45:00,3972.0,472.0,long,long,17,45,00
17:39:00,3972.0,485.0,long,long,17,39,00
17:13:00,3972.0,455.0,long,long,17,13,00
17:51:00,3711.0,416.0,long,long,17,51,00
17:52:00,4502.0,510.0,long,long,17,52,00
17:43:00,3711.0,446.0,long,long,17,43,00
17:15:00,3784.0,422.0,long,long,17,15,00
17:13:00,4184.0,472.0,long,long,17,13,00
17:18:00,3784.0,432.0,long,long,17,18,00
17:21:00,3784.0,447.0,long,long,17,21,00
17:55:00,3711.0,415.0,long,long,17,55,00
17:50:00,3711.0,399.0,long,long,17,50,00
17:42:00,3724.0,427.0,long,long,17,42,00
17:02:00,4243.0,470.0,long,long,17,02,00
17:19:00,3784.0,434.0,long,long,17,19,00
17:28:00,3784.0,428.0,long,long,17,28,00
17:48:00,3724.0,429.0,long,long,17,48,00
17:56:00,4243.0,461.0,long,long,17,56,00
17:18:00,3784.0,422.0,long,long,17,18,00
17:38:00,4502.0,495.0,long,long,17,38,00
18:15:00,3784.0,419.0,long,long,18,15,00
18:14:00,4983.0,543.0,long,long,18,14,00
18:28:00,3711.0,407.0,long,long,18,28,00
18:30:00,3784.0,419.0,long,long,18,30,00
18:23:00,3784.0,430.0,long,long,18,23,00
18:16:00,3784.0,415.0,long,long,18,16,00
18:41:00,3724.0,438.0,long,long,18,41,00
18:19:00,3784.0,417.0,long,long,18,19,00
18:59:00,3904.0,407.0,long,long,18,59,00
18:55:00,3784.0,427.0,long,long,18,55,00
18:56:00,3711.0,427.0,long,long,18,56,00
18:28:00,3784.0,375.0,long,long,18,28,00
18:55:00,3711.0,399.0,long,long,18,55,00
18:59:00,4184.0,474.0,long,long,18,59,00
18:04:00,4502.0,477.0,long,long,18,04,00
18:16:00,3784.0,430.0,long,long,18,16,00
18:30:00,3724.0,397.0,long,long,18,30,00
18:01:00,3711.0,407.0,long,long,18,01,00
18:28:00,3784.0,428.0,long,long,18,28,00
18:22:00,3711.0,484.0,long,long,18,22,00
18:53:00,3711.0,421.0,long,long,18,53,00
18:19:00,3711.0,446.0,long,long,18,19,00
18:01:00,3711.0,427.0,long,long,18,01,00
18:20:00,3847.0,437.0,long,long,18,20,00
18:37:00,3847.0,424.0,long,long,18,37,00
18:04:00,3972.0,471.0,long,long,18,04,00
18:25:00,4502.0,465.0,long,long,18,25,00
18:55:00,3711.0,416.0,long,long,18,55,00
18:03:00,3711.0,423.0,long,long,18,03,00
18:53:00,3711.0,430.0,long,long,18,53,00
18:13:00,3711.0,435.0,long,long,18,13,00
18:41:00,3724.0,388.0,long,long,18,41,00
18:44:00,3711.0,422.0,long,long,18,44,00
18:41:00,3784.0,454.0,long,long,18,41,00
18:01:00,3711.0,391.0,long,long,18,01,00
18:54:00,3711.0,385.0,long,long,18,54,00
18:06:00,3711.0,402.0,long,long,18,06,00
18:53:00,3711.0,429.0,long,long,18,53,00
18:58:00,3711.0,400.0,long,long,18,58,00
18:53:00,3711.0,402.0,long,long,18,53,00
18:11:00,3784.0,432.0,long,long,18,11,00
18:57:00,3711.0,426.0,long,long,18,57,00
18:17:00,3784.0,410.0,long,long,18,17,00
18:25:00,3711.0,388.0,long,long,18,25,00
18:51:00,3711.0,397.0,long,long,18,51,00
18:41:00,3784.0,430.0,long,long,18,41,00
18:39:00,3711.0,405.0,long,long,18,39,00
18:15:00,3711.0,398.0,long,long,18,15,00
18:37:00,3724.0,369.0,long,long,18,37,00
18:10:00,3711.0,438.0,long,long,18,10,00
18:44:00,3711.0,421.0,long,long,18,44,00
18:56:00,3711.0,445.0,long,long,18,56,00
18:11:00,3784.0,424.0,long,long,18,11,00
19:51:00,3417.0,409.0,long,long,19,51,00
19:57:00,3711.0,415.0,long,long,19,57,00
19:56:00,3784.0,437.0,long,long,19,56,00
19:52:00,3904.0,434.0,long,long,19,52,00
19:44:00,3414.0,375.0,long,long,19,44,00
19:50:00,3329.0,378.0,long,long,19,50,00
19:01:00,3711.0,460.0,long,long,19,01,00
19:43:00,3414.0,401.0,long,long,19,43,00
19:33:00,3904.0,419.0,long,long,19,33,00
19:50:00,3329.0,409.0,long,long,19,50,00
19:50:00,3329.0,383.0,long,long,19,50,00
19:48:00,3784.0,443.0,long,long,19,48,00
19:54:00,3711.0,408.0,long,long,19,54,00
19:37:00,3414.0,408.0,long,long,19,37,00
19:47:00,3784.0,432.0,long,long,19,47,00
19:53:00,3711.0,431.0,long,long,19,53,00
19:52:00,3711.0,456.0,long,long,19,52,00
19:57:00,3302.0,364.0,long,long,19,57,00
19:54:00,3904.0,458.0,long,long,19,54,00
19:47:00,3329.0,399.0,long,long,19,47,00
19:38:00,3329.0,392.0,long,long,19,38,00
19:59:00,3904.0,449.0,long,long,19,59,00
19:36:00,3904.0,459.0,long,long,19,36,00
19:55:00,3329.0,393.0,long,long,19,55,00
19:34:00,3414.0,405.0,long,long,19,34,00
19:40:00,3417.0,410.0,long,long,19,40,00
19:59:00,3329.0,393.0,long,long,19,59,00
19:46:00,3266.0,397.0,long,long,19,46,00
19:06:00,3784.0,468.0,long,long,19,06,00
19:57:00,3302.0,387.0,long,long,19,57,00
19:12:00,4243.0,462.0,long,long,19,12,00
19:54:00,3711.0,424.0,long,long,19,54,00
19:48:00,3414.0,389.0,long,long,19,48,00
19:58:00,3784.0,426.0,long,long,19,58,00
19:12:00,3414.0,400.0,long,long,19,12,00
19:42:00,3417.0,420.0,long,long,19,42,00
19:53:00,3711.0,422.0,long,long,19,53,00
19:53:00,3266.0,401.0,long,long,19,53,00
19:51:00,3329.0,392.0,long,long,19,51,00
19:58:00,3784.0,436.0,long,long,19,58,00
19:10:00,3414.0,415.0,long,long,19,10,00
19:58:00,3329.0,413.0,long,long,19,58,00
19:50:00,3329.0,402.0,long,long,19,50,00
19:34:00,3904.0,455.0,long,long,19,34,00
19:59:00,3329.0,390.0,long,long,19,59,00
19:59:00,3329.0,359.0,long,medium,19,59,00
19:46:00,3329.0,390.0,long,long,19,46,00
19:15:00,3414.0,401.0,long,long,19,15,00
19:58:00,3784.0,504.0,long,long,19,58,00
19:40:00,3784.0,446.0,long,long,19,40,00
19:48:00,3414.0,391.0,long,long,19,48,00
19:15:00,3414.0,394.0,long,long,19,15,00
19:52:00,3329.0,372.0,long,long,19,52,00
19:40:00,3784.0,437.0,long,long,19,40,00
19:51:00,3329.0,385.0,long,long,19,51,00
19:55:00,3904.0,459.0,long,long,19,55,00
19:24:00,3904.0,424.0,long,long,19,24,00
19:57:00,3329.0,381.0,long,long,19,57,00
19:39:00,3266.0,392.0,long,long,19,39,00
19:55:00,3329.0,406.0,long,long,19,55,00
19:57:00,3417.0,427.0,long,long,19,57,00
19:56:00,3711.0,422.0,long,long,19,56,00
19:54:00,3784.0,437.0,long,long,19,54,00
19:00:00,3711.0,374.0,long,long,19,00,00
19:11:00,3414.0,403.0,long,long,19,11,00
19:56:00,3711.0,421.0,long,long,19,56,00
19:44:00,3414.0,402.0,long,long,19,44,00
19:25:00,3784.0,422.0,long,long,19,25,00
19:56:00,4184.0,453.0,long,long,19,56,00
19:54:00,3904.0,481.0,long,long,19,54,00
19:37:00,3329.0,393.0,long,long,19,37,00
19:18:00,3414.0,378.0,long,long,19,18,00
19:45:00,3784.0,449.0,long,long,19,45,00
19:51:00,3711.0,429.0,long,long,19,51,00
19:39:00,3414.0,388.0,long,long,19,39,00
19:36:00,3784.0,438.0,long,long,19,36,00
19:51:00,3329.0,385.0,long,long,19,51,00
19:59:00,3417.0,456.0,long,long,19,59,00
19:29:00,3414.0,410.0,long,long,19,29,00
19:49:00,3414.0,399.0,long,long,19,49,00
19:25:00,3414.0,406.0,long,long,19,25,00
19:54:00,3302.0,360.0,long,medium,19,54,00
19:43:00,3784.0,440.0,long,long,19,43,00
19:53:00,3329.0,396.0,long,long,19,53,00
19:55:00,3417.0,408.0,long,long,19,55,00
19:49:00,3711.0,422.0,long,long,19,49,00
19:43:00,3302.0,396.0,long,long,19,43,00
19:25:00,3904.0,458.0,long,long,19,25,00
19:54:00,3302.0,394.0,long,long,19,54,00
19:29:00,3904.0,455.0,long,long,19,29,00
19:17:00,3414.0,379.0,long,long,19,17,00
19:54:00,3904.0,456.0,long,long,19,54,00
19:08:00,4243.0,471.0,long,long,19,08,00
19:40:00,3784.0,439.0,long,long,19,40,00
19:29:00,3904.0,454.0,long,long,19,29,00
19:05:00,3847.0,434.0,long,long,19,05,00
19:23:00,3414.0,401.0,long,long,19,23,00
19:56:00,3784.0,428.0,long,long,19,56,00
19:54:00,3784.0,431.0,long,long,19,54,00
19:50:00,3302.0,390.0,long,long,19,50,00
19:51:00,3784.0,437.0,long,long,19,51,00
19:56:00,3711.0,409.0,long,long,19,56,00
19:45:00,3417.0,425.0,long,long,19,45,00
19:33:00,3904.0,444.0,long,long,19,33,00
19:58:00,3302.0,371.0,long,long,19,58,00
19:40:00,3266.0,382.0,long,long,19,40,00
19:51:00,3414.0,393.0,long,long,19,51,00
19:37:00,3847.0,494.0,long,long,19,37,00
19:53:00,3329.0,387.0,long,long,19,53,00
19:52:00,3329.0,398.0,long,long,19,52,00
19:10:00,3414.0,391.0,long,long,19,10,00
19:51:00,3302.0,395.0,long,long,19,51,00
19:46:00,3329.0,408.0,long,long,19,46,00
19:15:00,3414.0,379.0,long,long,19,15,00
19:58:00,3329.0,395.0,long,long,19,58,00
19:16:00,3414.0,408.0,long,long,19,16,00
19:54:00,3414.0,414.0,long,long,19,54,00
19:56:00,3904.0,463.0,long,long,19,56,00
19:40:00,3266.0,397.0,long,long,19,40,00
19:56:00,3302.0,394.0,long,long,19,56,00
19:40:00,3414.0,402.0,long,long,19,40,00
19:51:00,3711.0,427.0,long,long,19,51,00
19:53:00,3329.0,392.0,long,long,19,53,00
19:45:00,3784.0,440.0,long,long,19,45,00
19:31:00,3414.0,420.0,long,long,19,31,00
19:56:00,3784.0,392.0,long,long,19,56,00
19:12:00,3414.0,399.0,long,long,19,12,00
19:00:00,3784.0,419.0,long,long,19,00,00
20:55:00,3784.0,428.0,long,long,20,55,00
20:14:00,3302.0,380.0,long,long,20,14,00
20:05:00,3302.0,393.0,long,long,20,05,00
20:24:00,3365.0,379.0,long,long,20,24,00
20:43:00,3302.0,390.0,long,long,20,43,00
20:06:00,3904.0,437.0,long,long,20,06,00
20:31:00,3302.0,390.0,long,long,20,31,00
20:19:00,3365.0,406.0,long,long,20,19,00
20:05:00,3414.0,396.0,long,long,20,05,00
20:26:00,3365.0,368.0,long,long,20,26,00
20:00:00,3904.0,437.0,long,long,20,00,00
20:08:00,3302.0,373.0,long,long,20,08,00
20:15:00,3043.0,410.0,long,long,20,15,00
20:25:00,3904.0,444.0,long,long,20,25,00
20:01:00,3784.0,408.0,long,long,20,01,00
20:46:00,3329.0,371.0,long,long,20,46,00
20:42:00,3043.0,356.0,long,medium,20,42,00
20:42:00,3329.0,416.0,long,long,20,42,00
20:14:00,3043.0,351.0,long,medium,20,14,00
20:38:00,3414.0,400.0,long,long,20,38,00
20:13:00,3043.0,373.0,long,long,20,13,00
20:24:00,3365.0,388.0,long,long,20,24,00
20:23:00,3302.0,371.0,long,long,20,23,00
20:13:00,3302.0,370.0,long,long,20,13,00
20:14:00,3365.0,397.0,long,long,20,14,00
20:44:00,3266.0,367.0,long,long,20,44,00
20:26:00,3302.0,405.0,long,long,20,26,00
20:16:00,3414.0,377.0,long,long,20,16,00
20:29:00,3904.0,440.0,long,long,20,29,00
20:51:00,3414.0,399.0,long,long,20,51,00
20:40:00,3370.0,413.0,long,long,20,40,00
20:37:00,3266.0,380.0,long,long,20,37,00
20:37:00,3043.0,365.0,long,long,20,37,00
20:29:00,3302.0,378.0,long,long,20,29,00
20:26:00,3904.0,453.0,long,long,20,26,00
20:44:00,3711.0,495.0,long,long,20,44,00
20:18:00,3043.0,382.0,long,long,20,18,00
20:59:00,3784.0,414.0,long,long,20,59,00
20:52:00,3784.0,461.0,long,long,20,52,00
20:23:00,3329.0,403.0,long,long,20,23,00
20:01:00,3417.0,405.0,long,long,20,01,00
20:24:00,3365.0,383.0,long,long,20,24,00
20:31:00,3904.0,440.0,long,long,20,31,00
20:14:00,3711.0,414.0,long,long,20,14,00
20:20:00,3365.0,393.0,long,long,20,20,00
20:22:00,3711.0,417.0,long,long,20,22,00
20:50:00,3302.0,381.0,long,long,20,50,00
20:56:00,3784.0,416.0,long,long,20,56,00
20:20:00,3904.0,443.0,long,long,20,20,00
20:07:00,3302.0,383.0,long,long,20,07,00
20:12:00,3904.0,445.0,long,long,20,12,00
20:09:00,3414.0,411.0,long,long,20,09,00
20:06:00,3904.0,451.0,long,long,20,06,00
20:48:00,3417.0,391.0,long,long,20,48,00
20:01:00,3904.0,425.0,long,long,20,01,00
20:21:00,3365.0,391.0,long,long,20,21,00
20:07:00,3302.0,364.0,long,long,20,07,00
20:43:00,3414.0,402.0,long,long,20,43,00
20:58:00,3904.0,428.0,long,long,20,58,00
20:14:00,3365.0,389.0,long,long,20,14,00
20:50:00,3904.0,434.0,long,long,20,50,00
20:22:00,3365.0,394.0,long,long,20,22,00
20:17:00,3365.0,406.0,long,long,20,17,00
20:51:00,3329.0,411.0,long,long,20,51,00
20:36:00,3365.0,402.0,long,long,20,36,00
20:15:00,3043.0,362.0,long,long,20,15,00
20:00:00,3784.0,434.0,long,long,20,00,00
20:50:00,3329.0,391.0,long,long,20,50,00
20:34:00,3365.0,397.0,long,long,20,34,00
20:43:00,3414.0,393.0,long,long,20,43,00
20:18:00,3365.0,402.0,long,long,20,18,00
20:53:00,3365.0,378.0,long,long,20,53,00
20:56:00,3784.0,420.0,long,long,20,56,00
20:26:00,3904.0,411.0,long,long,20,26,00
20:36:00,3784.0,427.0,long,long,20,36,00
20:22:00,3302.0,363.0,long,long,20,22,00
20:10:00,3302.0,392.0,long,long,20,10,00
20:52:00,3784.0,423.0,long,long,20,52,00
20:48:00,3043.0,373.0,long,long,20,48,00
20:09:00,3904.0,448.0,long,long,20,09,00
20:06:00,3417.0,408.0,long,long,20,06,00
20:25:00,3784.0,462.0,long,long,20,25,00
20:04:00,3784.0,426.0,long,long,20,04,00
20:20:00,3414.0,383.0,long,long,20,20,00
20:15:00,3904.0,440.0,long,long,20,15,00
20:17:00,3329.0,378.0,long,long,20,17,00
20:45:00,3329.0,388.0,long,long,20,45,00
20:00:00,3784.0,444.0,long,long,20,00,00
20:00:00,3784.0,437.0,long,long,20,00,00
20:41:00,3414.0,406.0,long,long,20,41,00
20:54:00,3365.0,392.0,long,long,20,54,00
20:38:00,3329.0,357.0,long,medium,20,38,00
20:38:00,3801.0,428.0,long,long,20,38,00
20:08:00,3302.0,380.0,long,long,20,08,00
20:42:00,3302.0,365.0,long,long,20,42,00
20:12:00,3365.0,363.0,long,long,20,12,00
20:26:00,3904.0,435.0,long,long,20,26,00
20:52:00,3302.0,390.0,long,long,20,52,00
20:51:00,3784.0,422.0,long,long,20,51,00
20:20:00,3414.0,394.0,long,long,20,20,00
20:16:00,3417.0,391.0,long,long,20,16,00
20:23:00,3904.0,398.0,long,long,20,23,00
20:33:00,3370.0,399.0,long,long,20,33,00
20:01:00,3302.0,363.0,long,long,20,01,00
20:12:00,3043.0,370.0,long,long,20,12,00
20:50:00,3784.0,430.0,long,long,20,50,00
20:01:00,3302.0,387.0,long,long,20,01,00
20:39:00,3302.0,383.0,long,long,20,39,00
20:28:00,3904.0,404.0,long,long,20,28,00
20:15:00,3365.0,384.0,long,long,20,15,00
20:20:00,3365.0,378.0,long,long,20,20,00
20:23:00,3370.0,402.0,long,long,20,23,00
20:30:00,3266.0,381.0,long,long,20,30,00
20:43:00,3414.0,401.0,long,long,20,43,00
20:18:00,3302.0,387.0,long,long,20,18,00
20:40:00,3329.0,388.0,long,long,20,40,00
20:42:00,3266.0,390.0,long,long,20,42,00
20:03:00,3904.0,459.0,long,long,20,03,00
20:52:00,3329.0,385.0,long,long,20,52,00
20:19:00,3302.0,361.0,long,long,20,19,00
20:55:00,3784.0,440.0,long,long,20,55,00
20:02:00,3904.0,459.0,long,long,20,02,00
20:37:00,3365.0,372.0,long,long,20,37,00
20:10:00,3302.0,372.0,long,long,20,10,00
20:30:00,3904.0,431.0,long,long,20,30,00
20:58:00,3784.0,419.0,long,long,20,58,00
20:53:00,3365.0,404.0,long,long,20,53,00
20:53:00,3043.0,366.0,long,long,20,53,00
20:53:00,3414.0,381.0,long,long,20,53,00
20:16:00,3365.0,362.0,long,long,20,16,00
20:17:00,3414.0,398.0,long,long,20,17,00
20:04:00,3904.0,449.0,long,long,20,04,00
20:06:00,3302.0,382.0,long,long,20,06,00
20:03:00,3302.0,366.0,long,long,20,03,00
20:59:00,3784.0,394.0,long,long,20,59,00
20:26:00,3904.0,396.0,long,long,20,26,00
20:01:00,3417.0,387.0,long,long,20,01,00
20:30:00,3847.0,443.0,long,long,20,30,00
20:04:00,3784.0,443.0,long,long,20,04,00
20:29:00,3904.0,424.0,long,long,20,29,00
20:21:00,3904.0,440.0,long,long,20,21,00
20:42:00,3266.0,397.0,long,long,20,42,00
20:16:00,3365.0,384.0,long,long,20,16,00
20:18:00,3365.0,386.0,long,long,20,18,00
20:33:00,3904.0,443.0,long,long,20,33,00
20:57:00,3302.0,387.0,long,long,20,57,00
20:21:00,3414.0,365.0,long,long,20,21,00
20:23:00,3904.0,449.0,long,long,20,23,00
20:03:00,3904.0,449.0,long,long,20,03,00
20:41:00,3043.0,346.0,long,medium,20,41,00
20:28:00,3904.0,428.0,long,long,20,28,00
20:18:00,3365.0,408.0,long,long,20,18,00
20:06:00,3302.0,377.0,long,long,20,06,00
20:01:00,3302.0,373.0,long,long,20,01,00
20:26:00,3784.0,411.0,long,long,20,26,00
20:37:00,3266.0,399.0,long,long,20,37,00
20:57:00,3329.0,370.0,long,long,20,57,00
20:37:00,3365.0,390.0,long,long,20,37,00
20:13:00,4502.0,525.0,long,long,20,13,00
21:01:00,3302.0,364.0,long,long,21,01,00
21:16:00,3365.0,385.0,long,long,21,16,00
21:13:00,3417.0,373.0,long,long,21,13,00
21:57:00,3904.0,452.0,long,long,21,57,00
21:01:00,3417.0,385.0,long,long,21,01,00
21:17:00,3711.0,389.0,long,long,21,17,00
21:55:00,3370.0,371.0,long,long,21,55,00
21:18:00,3302.0,402.0,long,long,21,18,00
21:53:00,3370.0,391.0,long,long,21,53,00
21:00:00,3847.0,440.0,long,long,21,00,00
21:58:00,3972.0,440.0,long,long,21,58,00
21:16:00,3711.0,448.0,long,long,21,16,00
21:27:00,3302.0,387.0,long,long,21,27,00
21:18:00,3365.0,358.0,long,medium,21,18,00
21:21:00,3711.0,429.0,long,long,21,21,00
21:31:00,3711.0,416.0,long,long,21,31,00
21:22:00,4243.0,523.0,long,long,21,22,00
21:14:00,3043.0,341.0,long,medium,21,14,00
21:04:00,3302.0,381.0,long,long,21,04,00
21:15:00,3302.0,385.0,long,long,21,15,00
21:16:00,3302.0,402.0,long,long,21,16,00
21:19:00,3711.0,414.0,long,long,21,19,00
21:00:00,3784.0,433.0,long,long,21,00,00
21:03:00,3302.0,356.0,long,medium,21,03,00
21:20:00,3302.0,401.0,long,long,21,20,00
21:09:00,3711.0,430.0,long,long,21,09,00
21:20:00,3365.0,401.0,long,long,21,20,00
21:12:00,3365.0,386.0,long,long,21,12,00
21:15:00,3302.0,384.0,long,long,21,15,00
21:02:00,3302.0,366.0,long,long,21,02,00
21:57:00,3972.0,447.0,long,long,21,57,00
21:27:00,3302.0,352.0,long,medium,21,27,00
21:05:00,3784.0,446.0,long,long,21,05,00
21:11:00,3302.0,365.0,long,long,21,11,00
21:24:00,3365.0,376.0,long,long,21,24,00
21:26:00,3302.0,396.0,long,long,21,26,00
21:21:00,3302.0,343.0,long,medium,21,21,00
21:13:00,3302.0,389.0,long,long,21,13,00
21:02:00,3266.0,385.0,long,long,21,02,00
21:13:00,3365.0,362.0,long,long,21,13,00
21:00:00,3365.0,397.0,long,long,21,00,00
21:53:00,3711.0,416.0,long,long,21,53,00
21:04:00,3266.0,386.0,long,long,21,04,00
21:19:00,3365.0,382.0,long,long,21,19,00
21:03:00,3784.0,436.0,long,long,21,03,00
22:21:00,3043.0,375.0,long,long,22,21,00
22:38:00,3370.0,388.0,long,long,22,38,00
22:45:00,3365.0,418.0,long,long,22,45,00
22:08:00,3329.0,396.0,long,long,22,08,00
22:56:00,4243.0,467.0,long,long,22,56,00
23:56:00,3414.0,413.0,long,long,23,56,00
